"date","timestamp","sewer_and_water","power","roads_and_bridges","medical","buildings","shake_intensity","location"
2020-04-08,"08:45:00",5,7,7,NA,5,4,14
2020-04-08,"12:15:00",7,6,7,NA,5,4,14
2020-04-08,"08:40:00",5,5,7,NA,4,4,14
2020-04-08,"08:55:00",7,8,7,NA,5,4,14
2020-04-08,"08:45:00",6,7,7,NA,5,5,14
2020-04-08,"13:20:00",4,8,6,NA,5,3,14
2020-04-08,"08:40:00",6,7,7,NA,5,2,14
2020-04-08,"09:20:00",6,7,7,NA,5,4,14
2020-04-08,"09:50:00",7,9,7,NA,5,5,14
2020-04-08,"09:35:00",6,7,6,NA,4,5,14
2020-04-08,"08:45:00",5,7,8,NA,6,5,14
2020-04-08,"09:10:00",7,7,6,NA,4,4,14
2020-04-08,"08:40:00",5,8,7,NA,7,5,14
2020-04-08,"08:35:00",6,6,6,NA,5,5,14
2020-04-08,"09:25:00",7,7,8,NA,5,5,14
2020-04-08,"09:00:00",8,7,8,NA,4,4,14
2020-04-08,"11:50:00",6,7,7,NA,5,3,14
2020-04-08,"08:55:00",5,6,7,NA,5,4,14
2020-04-08,"09:20:00",6,8,8,NA,5,4,14
2020-04-08,"09:10:00",7,7,7,NA,7,4,14
2020-04-08,"09:05:00",6,9,7,NA,5,4,14
2020-04-08,"10:00:00",5,7,6,NA,3,5,14
2020-04-08,"09:15:00",5,7,7,NA,5,4,14
2020-04-08,"11:10:00",6,8,7,NA,5,4,14
2020-04-08,"09:10:00",7,7,6,NA,4,4,14
2020-04-08,"08:50:00",6,6,7,NA,5,4,14
2020-04-08,"10:50:00",5,6,6,NA,5,5,14
2020-04-08,"09:35:00",6,7,8,NA,5,4,14
2020-04-08,"08:40:00",6,7,8,NA,5,4,14
2020-04-08,"10:25:00",6,7,8,NA,5,4,14
2020-04-08,"08:35:00",8,7,6,NA,5,5,14
2020-04-08,"08:50:00",6,7,7,NA,4,4,14
2020-04-08,"08:45:00",6,7,5,NA,4,3,14
2020-04-08,"08:50:00",8,8,7,NA,6,3,14
2020-04-08,"08:35:00",6,7,7,NA,5,4,14
2020-04-08,"09:10:00",5,7,7,NA,4,3,14
2020-04-08,"09:20:00",6,7,7,NA,6,4,14
2020-04-08,"10:00:00",7,8,7,NA,5,5,14
2020-04-08,"09:15:00",6,7,6,NA,6,5,14
2020-04-08,"08:50:00",6,7,9,NA,5,3,14
2020-04-08,"09:10:00",6,7,8,NA,5,5,14
2020-04-08,"09:55:00",7,6,7,NA,5,3,14
2020-04-08,"10:30:00",6,7,7,NA,5,5,14
2020-04-08,"08:35:00",5,6,7,NA,5,5,14
2020-04-08,"10:20:00",6,8,7,NA,6,4,14
2020-04-08,"09:35:00",6,7,7,NA,5,2,14
2020-04-08,"12:25:00",5,7,7,NA,4,4,14
2020-04-08,"09:50:00",7,8,8,NA,5,3,14
2020-04-08,"09:15:00",5,7,8,NA,4,5,14
2020-04-08,"09:05:00",7,7,8,NA,4,4,14
2020-04-08,"08:40:00",6,8,7,NA,5,3,14
2020-04-08,"11:45:00",6,6,5,NA,6,5,14
2020-04-08,"12:50:00",6,6,8,NA,4,4,14
2020-04-08,"08:40:00",6,7,7,NA,5,4,14
2020-04-08,"10:10:00",5,8,8,NA,4,4,14
2020-04-08,"11:15:00",5,7,7,NA,5,5,14
2020-04-08,"09:00:00",5,7,8,NA,4,4,14
2020-04-08,"10:00:00",7,6,7,NA,5,5,14
2020-04-08,"10:35:00",7,6,7,NA,5,4,14
2020-04-08,"10:05:00",5,8,7,NA,4,3,14
2020-04-08,"09:25:00",6,7,6,NA,6,4,14
2020-04-08,"08:45:00",7,7,7,NA,5,4,14
2020-04-08,"09:10:00",6,6,7,NA,5,3,14
2020-04-08,"09:05:00",5,8,7,NA,4,5,14
2020-04-08,"11:25:00",6,8,7,2,5,4,14
2020-04-08,"14:00:00",7,8,7,NA,4,4,14
2020-04-08,"09:00:00",6,7,7,NA,5,3,14
2020-04-08,"11:15:00",7,6,7,NA,5,4,14
2020-04-08,"09:05:00",7,7,6,NA,6,3,14
2020-04-08,"09:20:00",5,7,7,NA,6,4,14
2020-04-08,"08:50:00",6,8,7,NA,5,5,14
2020-04-08,"08:50:00",5,7,7,NA,5,5,14
2020-04-08,"10:15:00",6,7,7,NA,4,3,14
2020-04-08,"10:30:00",6,7,8,NA,5,3,14
2020-04-08,"10:20:00",5,7,6,NA,4,4,14
2020-04-08,"09:15:00",6,7,7,NA,5,3,14
2020-04-08,"08:55:00",5,7,7,NA,5,4,14
2020-04-08,"08:40:00",7,6,8,NA,4,5,14
2020-04-08,"09:15:00",5,7,8,NA,5,5,14
2020-04-08,"09:50:00",5,6,7,NA,5,5,14
2020-04-08,"09:55:00",5,6,6,NA,5,3,14
2020-04-08,"09:10:00",6,7,6,NA,5,4,14
2020-04-08,"08:50:00",4,8,7,NA,6,5,14
2020-04-08,"08:55:00",5,7,7,NA,4,3,14
2020-04-08,"08:55:00",8,8,7,NA,6,4,14
2020-04-08,"10:30:00",6,7,6,NA,5,5,14
2020-04-08,"10:15:00",6,7,7,NA,5,2,14
2020-04-08,"10:25:00",7,7,6,NA,4,4,14
2020-04-08,"09:15:00",5,6,8,NA,5,3,14
2020-04-08,"08:55:00",7,7,7,NA,5,5,14
2020-04-08,"09:10:00",6,6,6,NA,6,4,14
2020-04-08,"09:40:00",5,7,7,NA,6,4,14
2020-04-08,"08:55:00",6,6,6,NA,6,4,14
2020-04-08,"10:20:00",7,7,6,NA,5,3,14
2020-04-08,"18:30:00",7,7,7,NA,5,2,14
2020-04-08,"08:45:00",6,8,7,NA,6,2,14
2020-04-08,"08:40:00",6,7,8,NA,5,5,14
2020-04-08,"09:20:00",6,7,7,NA,6,2,14
2020-04-08,"09:20:00",7,8,7,NA,6,4,14
2020-04-08,"08:50:00",5,7,6,NA,5,3,14
2020-04-08,"10:05:00",7,7,6,NA,5,4,14
2020-04-08,"09:00:00",7,5,7,NA,6,4,14
2020-04-08,"09:00:00",6,7,8,NA,3,4,14
2020-04-08,"08:45:00",6,7,8,NA,4,3,14
2020-04-08,"08:45:00",6,8,7,NA,5,4,14
2020-04-08,"09:50:00",6,6,7,NA,3,3,14
2020-04-08,"11:00:00",5,7,8,NA,5,3,14
2020-04-08,"10:45:00",7,8,7,NA,5,4,14
2020-04-08,"09:40:00",6,7,7,NA,4,5,14
2020-04-08,"09:10:00",5,6,7,NA,7,4,14
2020-04-08,"10:30:00",7,7,6,NA,5,3,14
2020-04-08,"08:40:00",7,8,6,NA,3,5,14
2020-04-08,"09:25:00",6,7,8,NA,5,3,14
2020-04-08,"08:45:00",7,8,7,NA,4,3,14
2020-04-08,"09:10:00",6,7,7,NA,5,4,14
2020-04-08,"10:45:00",6,7,7,NA,5,3,14
2020-04-08,"09:45:00",6,7,8,NA,5,3,14
2020-04-08,"08:40:00",6,7,6,NA,4,5,14
2020-04-08,"12:30:00",7,6,7,NA,4,5,14
2020-04-08,"10:35:00",6,6,8,NA,4,5,14
2020-04-08,"09:50:00",7,7,6,NA,5,4,14
2020-04-08,"08:50:00",6,9,7,NA,6,5,14
2020-04-08,"08:55:00",6,7,7,NA,5,4,14
2020-04-08,"15:25:00",6,6,8,NA,4,4,14
2020-04-08,"09:15:00",6,7,7,NA,5,4,14
2020-04-08,"09:00:00",5,8,6,NA,6,4,14
2020-04-08,"10:15:00",7,7,8,NA,5,4,14
2020-04-08,"09:10:00",5,7,7,NA,5,4,14
2020-04-08,"10:35:00",7,8,7,NA,4,3,14
2020-04-08,"09:50:00",6,8,7,NA,5,3,14
2020-04-08,"08:45:00",5,6,7,NA,5,4,14
2020-04-08,"09:10:00",5,7,7,NA,5,5,14
2020-04-08,"11:05:00",5,6,8,NA,5,4,14
2020-04-08,"08:40:00",6,7,7,NA,4,4,14
2020-04-08,"08:55:00",5,7,6,NA,5,4,14
2020-04-08,"09:25:00",6,6,7,NA,6,4,14
2020-04-08,"09:10:00",6,6,7,NA,4,6,14
2020-04-08,"09:45:00",5,7,7,NA,6,5,14
2020-04-08,"08:55:00",6,7,7,NA,5,4,14
2020-04-08,"10:05:00",6,8,6,NA,6,4,14
2020-04-08,"09:10:00",6,5,8,NA,6,4,14
2020-04-08,"09:00:00",5,6,6,NA,5,5,14
2020-04-08,"09:25:00",5,6,7,NA,4,3,14
2020-04-08,"09:40:00",6,7,7,NA,5,4,14
2020-04-08,"11:30:00",6,8,7,NA,5,6,14
2020-04-08,"10:05:00",7,8,6,NA,5,4,14
2020-04-08,"09:45:00",7,7,6,NA,5,4,14
2020-04-08,"09:25:00",7,7,7,NA,5,4,14
2020-04-08,"09:45:00",6,7,8,NA,4,3,14
2020-04-08,"10:10:00",6,7,7,NA,4,4,14
2020-04-08,"09:00:00",5,7,6,NA,5,3,14
2020-04-08,"10:30:00",7,6,6,NA,5,3,14
2020-04-08,"09:10:00",5,7,9,NA,6,4,14
2020-04-08,"09:25:00",5,7,7,NA,6,4,14
2020-04-08,"09:20:00",7,7,6,NA,5,4,14
2020-04-08,"09:20:00",5,7,7,NA,6,4,14
2020-04-08,"09:00:00",6,6,7,NA,6,5,14
2020-04-08,"10:50:00",5,6,7,NA,5,3,14
2020-04-08,"10:15:00",6,5,7,NA,3,4,14
2020-04-08,"09:25:00",5,7,7,NA,4,4,14
2020-04-08,"09:20:00",6,6,7,NA,5,3,14
2020-04-08,"09:00:00",6,7,7,NA,5,4,14
2020-04-08,"08:45:00",6,7,6,NA,5,5,14
2020-04-08,"09:15:00",5,5,6,NA,7,3,14
2020-04-08,"11:40:00",7,7,7,NA,4,3,14
2020-04-08,"13:05:00",5,6,7,NA,6,3,14
2020-04-08,"09:45:00",7,7,6,NA,6,5,14
2020-04-08,"08:40:00",6,6,6,NA,6,5,14
2020-04-08,"08:45:00",6,8,6,NA,5,5,14
2020-04-08,"09:15:00",6,8,7,NA,4,3,14
2020-04-08,"09:45:00",5,7,6,NA,5,4,14
2020-04-08,"12:50:00",6,8,8,NA,6,4,14
2020-04-08,"10:05:00",6,8,8,NA,6,4,14
2020-04-08,"08:55:00",6,7,6,NA,4,5,14
2020-04-08,"13:35:00",7,7,7,NA,5,4,14
2020-04-08,"10:25:00",6,7,8,NA,4,3,14
2020-04-08,"08:50:00",6,7,6,NA,5,3,14
2020-04-08,"08:50:00",5,6,7,NA,4,4,14
2020-04-08,"08:40:00",7,7,6,NA,5,4,14
2020-04-08,"09:30:00",7,7,7,NA,5,4,14
2020-04-08,"09:45:00",6,6,7,NA,6,2,14
2020-04-08,"09:50:00",6,7,7,NA,5,4,14
2020-04-08,"10:45:00",6,7,7,NA,7,5,14
2020-04-08,"09:10:00",7,8,6,NA,5,4,14
2020-04-08,"08:55:00",5,8,8,NA,6,4,14
2020-04-08,"09:00:00",6,8,7,NA,5,4,14
2020-04-08,"09:05:00",7,6,6,NA,5,3,14
2020-04-08,"09:20:00",6,7,8,NA,5,4,14
2020-04-08,"10:10:00",4,8,7,NA,5,4,14
2020-04-08,"09:45:00",5,7,7,NA,4,4,14
2020-04-08,"10:45:00",5,8,7,NA,5,3,14
2020-04-08,"10:35:00",7,6,8,NA,4,5,14
2020-04-08,"09:30:00",7,7,7,NA,5,2,14
2020-04-08,"09:05:00",6,7,6,NA,5,4,14
2020-04-08,"09:05:00",6,7,7,NA,6,4,14
2020-04-08,"11:40:00",6,6,6,NA,4,5,14
2020-04-08,"09:50:00",5,7,6,NA,5,3,14
2020-04-08,"09:05:00",6,7,7,NA,6,3,14
2020-04-08,"10:00:00",6,7,7,NA,5,4,14
2020-04-08,"08:45:00",6,7,7,NA,6,4,14
2020-04-08,"08:50:00",6,8,6,NA,4,5,14
2020-04-08,"09:10:00",6,8,7,NA,6,3,14
2020-04-08,"09:05:00",6,7,7,NA,5,4,14
2020-04-08,"09:25:00",5,7,8,NA,6,3,14
2020-04-08,"09:00:00",5,7,7,NA,4,4,14
2020-04-08,"09:25:00",6,7,7,NA,5,5,14
2020-04-08,"09:55:00",5,8,7,NA,5,2,14
2020-04-08,"09:30:00",7,8,8,NA,5,3,14
2020-04-08,"12:20:00",6,7,6,NA,5,5,14
2020-04-08,"08:55:00",5,7,7,NA,4,4,14
2020-04-08,"10:10:00",8,8,7,NA,5,5,14
2020-04-08,"10:25:00",7,8,6,NA,4,4,14
2020-04-08,"09:45:00",6,7,8,NA,6,6,14
2020-04-08,"09:35:00",6,7,8,NA,6,4,14
2020-04-08,"09:05:00",5,5,7,NA,6,4,14
2020-04-08,"09:00:00",5,9,7,NA,5,4,14
2020-04-08,"09:05:00",6,8,7,NA,4,4,14
2020-04-08,"08:35:00",6,7,6,NA,4,5,14
2020-04-08,"11:05:00",5,7,8,NA,4,4,14
2020-04-08,"08:40:00",6,8,6,NA,6,5,14
2020-04-08,"11:55:00",7,6,7,NA,6,3,14
2020-04-08,"09:00:00",6,7,7,NA,4,4,14
2020-04-08,"10:00:00",6,8,7,NA,5,5,14
2020-04-08,"09:20:00",5,8,8,NA,5,4,14
2020-04-08,"11:15:00",6,7,7,NA,5,3,14
2020-04-08,"09:35:00",6,7,7,NA,6,5,14
2020-04-08,"09:45:00",7,7,8,NA,4,3,14
2020-04-08,"08:35:00",4,7,6,NA,5,3,14
2020-04-08,"10:30:00",5,7,7,NA,6,4,14
2020-04-08,"08:50:00",7,6,7,NA,5,4,14
2020-04-08,"15:15:00",5,7,8,NA,5,4,14
2020-04-08,"09:10:00",6,7,7,NA,4,4,14
2020-04-08,"11:25:00",7,7,6,NA,5,4,14
2020-04-08,"10:20:00",7,6,9,NA,4,4,14
2020-04-08,"09:55:00",7,6,7,NA,5,5,14
2020-04-08,"09:00:00",8,8,8,NA,5,5,14
2020-04-08,"08:40:00",7,7,6,NA,5,3,14
2020-04-08,"08:40:00",7,8,7,NA,3,4,14
2020-04-08,"12:30:00",7,6,7,NA,4,2,14
2020-04-08,"09:25:00",6,7,6,NA,3,3,14
2020-04-08,"10:20:00",5,8,7,NA,4,5,14
2020-04-08,"10:05:00",7,6,7,NA,6,4,14
2020-04-08,"10:00:00",5,8,8,NA,5,3,14
2020-04-08,"09:05:00",5,7,7,NA,4,5,14
2020-04-08,"09:30:00",6,8,6,NA,5,3,14
2020-04-08,"09:30:00",6,7,7,NA,5,5,14
2020-04-08,"13:35:00",6,6,8,NA,4,4,14
2020-04-08,"09:55:00",7,7,6,NA,5,4,14
2020-04-08,"08:45:00",6,7,7,NA,4,4,14
2020-04-08,"11:40:00",7,6,8,NA,4,4,14
2020-04-08,"10:50:00",6,8,8,NA,5,4,14
2020-04-08,"08:55:00",7,8,8,NA,5,4,14
2020-04-08,"10:05:00",6,8,7,NA,4,4,14
2020-04-08,"11:40:00",6,8,5,NA,6,3,14
2020-04-08,"10:30:00",5,7,6,NA,4,5,14
2020-04-08,"09:15:00",6,8,6,NA,4,4,14
2020-04-08,"09:55:00",6,7,7,NA,5,4,14
2020-04-08,"08:40:00",5,6,7,NA,6,2,14
2020-04-08,"12:35:00",6,8,7,NA,5,5,14
2020-04-08,"08:35:00",5,8,7,NA,4,4,14
2020-04-08,"09:45:00",6,7,8,NA,4,4,14
2020-04-08,"09:10:00",7,7,8,NA,6,3,14
2020-04-08,"09:55:00",7,7,6,NA,5,4,14
2020-04-08,"10:00:00",6,7,8,NA,6,5,14
2020-04-08,"09:35:00",6,6,7,NA,4,4,14
2020-04-08,"08:40:00",4,5,8,NA,4,3,14
2020-04-08,"09:10:00",6,8,7,NA,5,5,14
2020-04-08,"09:25:00",5,9,6,NA,4,4,14
2020-04-08,"13:30:00",5,7,6,7,5,4,14
2020-04-08,"10:10:00",6,7,7,NA,6,5,14
2020-04-08,"08:50:00",5,6,7,NA,6,5,14
2020-04-08,"12:00:00",5,8,7,NA,5,5,14
2020-04-08,"09:30:00",5,7,8,NA,5,4,14
2020-04-08,"09:10:00",7,6,6,NA,3,4,14
2020-04-08,"09:30:00",6,7,6,NA,5,4,14
2020-04-08,"08:35:00",6,6,6,NA,5,4,14
2020-04-08,"09:45:00",6,7,7,NA,6,4,14
2020-04-08,"09:20:00",6,6,8,NA,5,4,14
2020-04-08,"09:25:00",6,7,7,NA,4,4,14
2020-04-08,"10:00:00",6,7,6,NA,5,4,14
2020-04-08,"11:45:00",5,7,9,NA,4,4,14
2020-04-08,"11:05:00",6,6,6,NA,5,5,14
2020-04-08,"09:15:00",6,7,8,NA,4,4,14
2020-04-08,"10:55:00",6,7,7,NA,4,2,14
2020-04-08,"09:05:00",6,7,7,NA,4,4,14
2020-04-08,"08:55:00",6,8,7,NA,4,4,14
2020-04-08,"10:10:00",7,6,8,NA,5,5,14
2020-04-08,"09:15:00",5,6,7,NA,5,4,14
2020-04-08,"08:55:00",7,6,8,NA,5,3,14
2020-04-08,"10:25:00",6,7,6,NA,5,4,14
2020-04-08,"09:30:00",6,6,6,NA,6,5,14
2020-04-08,"11:45:00",5,6,7,NA,5,4,14
2020-04-08,"09:10:00",7,7,8,NA,5,3,14
2020-04-08,"08:45:00",5,5,7,NA,4,3,14
2020-04-08,"10:10:00",6,8,6,NA,5,3,14
2020-04-08,"08:50:00",7,8,7,NA,5,4,14
2020-04-08,"08:45:00",5,7,7,NA,5,5,14
2020-04-08,"10:20:00",7,7,8,NA,4,4,14
2020-04-08,"08:55:00",6,8,7,NA,5,4,14
2020-04-08,"10:40:00",7,7,7,NA,5,4,14
2020-04-08,"09:50:00",6,7,8,NA,3,5,14
2020-04-08,"11:10:00",6,7,7,NA,7,6,14
2020-04-08,"09:55:00",7,9,7,NA,5,5,14
2020-04-08,"10:45:00",6,8,8,NA,4,5,14
2020-04-08,"09:00:00",6,7,7,9,5,5,14
2020-04-08,"09:30:00",6,6,6,NA,4,4,14
2020-04-08,"09:45:00",7,6,7,NA,4,4,14
2020-04-08,"09:35:00",6,7,8,NA,6,5,14
2020-04-08,"09:40:00",7,7,6,NA,4,6,14
2020-04-08,"09:25:00",6,6,6,NA,5,3,14
2020-04-08,"09:35:00",6,7,7,NA,4,4,14
2020-04-08,"08:50:00",6,6,6,NA,5,4,14
2020-04-08,"08:40:00",6,7,8,NA,6,5,14
2020-04-08,"09:05:00",6,7,6,NA,5,4,14
2020-04-08,"09:55:00",6,7,8,NA,5,5,14
2020-04-08,"09:05:00",6,6,8,NA,5,4,14
2020-04-08,"10:45:00",6,7,7,NA,5,5,14
2020-04-08,"08:50:00",7,7,7,NA,5,2,14
2020-04-08,"08:35:00",6,6,6,NA,5,3,14
2020-04-08,"10:10:00",6,7,7,NA,4,4,14
2020-04-08,"10:20:00",5,6,7,NA,5,4,14
2020-04-08,"09:10:00",6,7,7,NA,5,4,14
2020-04-08,"11:30:00",5,7,7,NA,4,5,14
2020-04-08,"08:40:00",6,7,6,NA,5,4,14
2020-04-08,"08:45:00",6,7,8,10,4,3,14
2020-04-08,"12:30:00",6,8,8,NA,5,5,14
2020-04-08,"09:30:00",6,6,7,NA,5,5,14
2020-04-08,"08:55:00",6,6,7,NA,4,4,14
2020-04-08,"09:50:00",5,7,6,NA,5,4,14
2020-04-08,"08:45:00",6,7,7,NA,6,3,14
2020-04-08,"10:20:00",6,8,8,NA,6,4,14
2020-04-08,"10:55:00",6,7,6,NA,6,4,14
2020-04-08,"09:30:00",6,7,7,NA,6,6,14
2020-04-08,"10:15:00",6,7,7,NA,5,5,14
2020-04-08,"09:15:00",6,6,6,NA,4,4,14
2020-04-08,"10:50:00",5,7,7,NA,5,5,14
2020-04-08,"10:00:00",6,7,7,NA,5,4,14
2020-04-08,"09:35:00",5,7,7,NA,4,4,14
2020-04-08,"10:00:00",7,7,6,NA,5,4,14
2020-04-08,"08:50:00",6,7,6,NA,5,4,14
2020-04-08,"09:30:00",7,6,6,NA,5,4,14
2020-04-08,"08:55:00",6,9,7,NA,5,4,14
2020-04-08,"08:55:00",6,8,7,NA,5,4,14
2020-04-08,"10:00:00",6,8,7,NA,5,4,14
2020-04-08,"09:30:00",7,7,7,NA,5,4,14
2020-04-08,"10:10:00",6,6,7,NA,4,3,14
2020-04-08,"12:30:00",7,7,8,NA,5,2,14
2020-04-08,"08:45:00",6,6,7,NA,4,5,14
2020-04-08,"10:15:00",7,7,7,NA,6,4,14
2020-04-08,"08:35:00",6,5,9,NA,5,4,14
2020-04-08,"09:10:00",6,7,7,NA,5,4,14
2020-04-08,"08:45:00",6,6,7,NA,5,4,14
2020-04-08,"11:50:00",7,7,7,NA,5,5,14
2020-04-08,"10:25:00",6,8,7,NA,6,5,14
2020-04-08,"11:00:00",5,7,6,NA,4,4,14
2020-04-08,"08:40:00",5,8,6,NA,5,3,14
2020-04-08,"09:50:00",7,7,7,NA,6,4,14
2020-04-08,"15:05:00",6,7,7,NA,6,4,14
2020-04-08,"10:30:00",4,7,7,NA,5,4,14
2020-04-08,"08:55:00",5,7,7,NA,5,4,14
2020-04-08,"08:45:00",7,7,7,NA,5,2,14
2020-04-08,"09:40:00",6,7,8,NA,5,3,14
2020-04-08,"09:10:00",5,8,7,NA,6,3,14
2020-04-08,"09:05:00",6,6,7,NA,6,4,14
2020-04-08,"09:00:00",6,7,7,NA,4,4,14
2020-04-08,"10:35:00",6,6,7,NA,5,4,14
2020-04-08,"08:55:00",6,6,7,NA,5,4,14
2020-04-08,"09:20:00",5,7,8,NA,6,4,14
2020-04-08,"09:15:00",7,6,8,NA,5,5,14
2020-04-08,"10:15:00",6,7,6,NA,4,4,14
2020-04-08,"11:20:00",7,7,7,NA,5,5,14
2020-04-08,"08:45:00",6,6,6,NA,5,5,14
2020-04-08,"09:45:00",5,7,6,NA,4,4,14
2020-04-08,"09:25:00",6,7,7,NA,5,4,14
2020-04-08,"12:55:00",6,7,8,NA,6,5,14
2020-04-08,"09:15:00",6,9,8,NA,5,5,14
2020-04-08,"08:50:00",7,7,7,NA,5,4,14
2020-04-08,"10:25:00",5,7,7,NA,4,2,14
2020-04-08,"08:45:00",6,7,7,NA,5,5,14
2020-04-08,"12:30:00",6,6,7,NA,4,4,14
2020-04-08,"09:05:00",7,7,8,NA,5,3,14
2020-04-08,"09:10:00",6,8,7,NA,5,3,14
2020-04-08,"08:40:00",5,6,6,NA,4,4,14
2020-04-08,"08:35:00",6,7,6,NA,5,3,14
2020-04-08,"09:15:00",6,7,7,NA,6,4,14
2020-04-08,"08:50:00",8,7,7,NA,4,4,14
2020-04-08,"10:45:00",6,8,8,NA,5,3,14
2020-04-08,"08:45:00",6,7,8,NA,4,3,14
2020-04-08,"11:50:00",4,6,8,NA,5,5,14
2020-04-08,"09:35:00",6,6,6,NA,5,3,14
2020-04-08,"10:30:00",7,6,7,NA,5,4,14
2020-04-08,"10:00:00",5,7,7,NA,5,4,14
2020-04-08,"08:50:00",5,6,7,NA,5,3,14
2020-04-08,"08:50:00",6,7,6,NA,5,5,14
2020-04-08,"10:40:00",6,7,7,NA,5,4,14
2020-04-08,"08:55:00",6,8,7,NA,4,3,14
2020-04-08,"08:40:00",5,6,7,NA,6,3,14
2020-04-08,"09:40:00",6,8,7,NA,5,4,14
2020-04-08,"09:10:00",6,7,7,NA,5,4,14
2020-04-08,"09:10:00",6,7,7,NA,4,6,14
2020-04-08,"10:00:00",6,7,9,NA,5,4,14
2020-04-08,"11:50:00",5,9,7,NA,6,4,14
2020-04-08,"09:00:00",6,7,7,NA,6,3,14
2020-04-08,"08:55:00",7,7,8,NA,5,4,14
2020-04-08,"09:00:00",6,7,8,NA,6,4,14
2020-04-08,"12:05:00",6,7,8,NA,5,3,14
2020-04-08,"08:35:00",6,7,7,NA,6,4,14
2020-04-08,"08:55:00",6,7,7,NA,6,4,14
2020-04-08,"09:30:00",6,7,6,NA,5,3,14
2020-04-08,"09:35:00",6,6,8,NA,6,4,14
2020-04-08,"09:00:00",6,8,6,NA,6,3,14
2020-04-08,"11:30:00",7,7,6,NA,5,5,14
2020-04-08,"11:30:00",6,7,7,NA,5,4,14
2020-04-08,"09:40:00",6,7,7,NA,5,4,14
2020-04-08,"09:00:00",6,8,6,NA,5,4,14
2020-04-08,"12:05:00",6,7,7,NA,4,5,14
2020-04-08,"09:40:00",5,7,7,NA,6,4,14
2020-04-08,"09:00:00",4,8,7,NA,4,5,14
2020-04-08,"09:20:00",6,7,9,10,5,4,14
2020-04-08,"09:15:00",6,5,7,NA,5,4,14
2020-04-08,"09:40:00",5,7,7,NA,5,4,14
2020-04-08,"08:55:00",5,8,7,NA,5,4,14
2020-04-08,"09:30:00",7,6,8,NA,5,4,14
2020-04-08,"09:40:00",7,7,8,NA,4,4,14
2020-04-08,"08:40:00",6,7,7,NA,6,5,14
2020-04-08,"09:10:00",5,7,8,NA,5,3,14
2020-04-08,"08:35:00",6,5,5,NA,5,5,14
2020-04-08,"09:10:00",6,8,6,NA,6,3,14
2020-04-08,"08:45:00",5,8,7,NA,5,4,14
2020-04-08,"09:05:00",6,7,7,NA,6,3,14
2020-04-08,"10:05:00",6,8,6,NA,5,4,14
2020-04-08,"09:05:00",6,7,6,NA,4,4,14
2020-04-08,"08:40:00",8,8,7,NA,5,2,14
2020-04-08,"09:05:00",6,6,6,NA,6,4,14
2020-04-08,"09:10:00",6,5,7,NA,4,6,14
2020-04-08,"09:35:00",6,7,7,NA,5,5,14
2020-04-08,"08:50:00",6,7,8,NA,6,4,14
2020-04-08,"10:40:00",6,7,7,NA,5,4,14
2020-04-08,"10:05:00",6,7,7,NA,5,5,14
2020-04-08,"08:40:00",6,7,7,NA,5,4,14
2020-04-08,"08:35:00",7,7,8,NA,6,3,14
2020-04-08,"08:50:00",5,7,6,NA,6,4,14
2020-04-08,"08:55:00",7,6,6,NA,5,3,14
2020-04-08,"08:40:00",5,8,7,NA,6,4,14
2020-04-08,"09:55:00",6,8,8,NA,4,3,14
2020-04-08,"10:30:00",6,8,5,NA,4,3,14
2020-04-08,"10:20:00",6,8,7,NA,5,3,14
2020-04-08,"09:15:00",6,8,9,3,5,5,14
2020-04-08,"12:25:00",5,7,8,NA,4,5,14
2020-04-08,"09:05:00",7,6,7,NA,5,4,14
2020-04-08,"08:55:00",6,7,7,NA,6,5,14
2020-04-08,"10:10:00",6,8,6,NA,5,3,14
2020-04-08,"09:10:00",5,5,7,NA,5,4,14
2020-04-08,"09:30:00",5,6,7,NA,5,4,14
2020-04-08,"09:20:00",5,7,7,NA,6,3,14
2020-04-08,"09:45:00",7,7,7,NA,5,4,14
2020-04-08,"09:50:00",6,7,6,NA,5,5,14
2020-04-08,"09:00:00",6,7,6,NA,5,3,14
2020-04-08,"08:50:00",5,7,8,NA,5,4,14
2020-04-08,"08:40:00",7,7,7,NA,5,5,14
2020-04-08,"09:25:00",5,7,7,NA,5,4,14
2020-04-08,"09:40:00",6,6,8,NA,7,4,14
2020-04-08,"08:40:00",7,7,8,NA,5,3,14
2020-04-08,"08:40:00",7,6,7,NA,6,5,14
2020-04-08,"10:35:00",7,6,7,NA,6,3,14
2020-04-08,"08:55:00",5,7,7,NA,6,4,14
2020-04-08,"08:50:00",6,7,8,NA,4,3,14
2020-04-08,"08:50:00",4,7,6,NA,5,4,14
2020-04-08,"10:10:00",6,7,6,NA,4,3,14
2020-04-08,"09:50:00",6,6,7,NA,5,4,14
2020-04-08,"09:35:00",5,7,7,NA,5,4,14
2020-04-08,"11:15:00",5,8,7,NA,5,4,14
2020-04-08,"10:30:00",6,6,7,NA,5,4,14
2020-04-08,"09:30:00",6,7,6,NA,4,4,14
2020-04-08,"09:25:00",6,5,7,NA,4,4,14
2020-04-08,"09:15:00",5,8,8,NA,5,5,14
2020-04-08,"08:45:00",6,7,6,NA,5,3,14
2020-04-08,"09:20:00",5,7,6,NA,4,5,14
2020-04-08,"09:15:00",5,7,6,NA,5,4,14
2020-04-08,"09:40:00",6,7,8,NA,4,4,14
2020-04-08,"10:50:00",7,8,8,NA,6,4,14
